#METABOLOMICS WORKBENCH STUDY_ID:ST000063 ANALYSIS_ID:AN000101
VERSION             	1
CREATED_ON          	2016-09-17
#PROJECT
PR:PROJECT_TITLE                 	Biomarkers for Depression in CSF and Plasma in a Population Sample
PR:PROJECT_TYPE                  	biomarker study
PR:PROJECT_SUMMARY               	This West Coast Metabolomics Center pilot and feasibility project was granted
PR:PROJECT_SUMMARY               	Roel Ophoff (UC Los Angeles) and Steve Horwath (UC Los Angeles). Major
PR:PROJECT_SUMMARY               	disorder (MDD) is one of the most debilitating disorders in the United States
PR:PROJECT_SUMMARY               	a 12-month prevalence of 6.7% in the adult population. The disorder affects
PR:PROJECT_SUMMARY               	of Americans daily and is a major health concern with enormous economic cost
PR:PROJECT_SUMMARY               	society at large. Criteria for MDD diagnosis and treatment are based on various
PR:PROJECT_SUMMARY               	and symptoms not always fitting into strict diagnostic categories such as
PR:PROJECT_SUMMARY               	Despite various known risk factors (such as family history, age, and gender),
PR:PROJECT_SUMMARY               	markers supporting diagnosis or prediction of MDD are unavailable. We have
PR:PROJECT_SUMMARY               	cerebrospinal fluid (CSF) and peripheral blood of more than 600 subjects from
PR:PROJECT_SUMMARY               	general population. For each of the participants we also obtained biometric
PR:PROJECT_SUMMARY               	as well as behavioral trait measures. One of the measures is the Beck
PR:PROJECT_SUMMARY               	Inventory (BDI), a well-established questionnaire for measuring severity of
PR:PROJECT_SUMMARY               	Based on the BDI, roughly 5% of participants suffer from severe depressive
PR:PROJECT_SUMMARY               	while most of these subjects are not under treatment or receiving any
PR:PROJECT_SUMMARY               	for depression In the current investigation, untargeted analysis of primary
PR:PROJECT_SUMMARY               	was conducted on age and gender matched human cerebrospinal fluid (CSF) and
PR:PROJECT_SUMMARY               	from subjects suffering with MDD ( n=50) and control subjects (n=50). Subjects
PR:PROJECT_SUMMARY               	diagnosed as having MDD based on the Beck Depression Inventory. The primary
PR:PROJECT_SUMMARY               	of this study were to 1) identify metabolites which discriminate between
PR:PROJECT_SUMMARY               	with and without depression symptoms in the CSF and plasma and 2) how changes
PR:PROJECT_SUMMARY               	between CSF and plasma.
PR:INSTITUTE                     	University of California, Davis
PR:DEPARTMENT                    	Genome and Biomedical Sciences Facility
PR:LABORATORY                    	WCMC Metabolomics Core
PR:LAST_NAME                     	Fiehn
PR:FIRST_NAME                    	Oliver
PR:ADDRESS                       	1315 Genome and Biomedical Sciences Facility,451 Health Sciences Drive, Davis,
PR:ADDRESS                       	95616
PR:EMAIL                         	ofiehn@ucdavis.edu
PR:PHONE                         	(530) 754-8258
PR:FUNDING_SOURCE                	NIH U24DK097154
#STUDY
ST:STUDY_TITLE                   	Biomarkers for Depression in Human Cerebrospinal Fluid in a Population Sample
ST:STUDY_TYPE                    	biomarker study
ST:STUDY_SUMMARY                 	This West Coast Metabolomics Center pilot and feasibility project was granted
ST:STUDY_SUMMARY                 	Roel Ophoff (UC Los Angeles ) and Steve Horwath (UC Los Angeles ) . Major
ST:STUDY_SUMMARY                 	disorder (MDD) is one of the most debilitating disorders in the United States
ST:STUDY_SUMMARY                 	a 12-month prevalence of 6.7% in the adult population. The disorder affects
ST:STUDY_SUMMARY                 	of Americans daily and is a major health concern with enormous economic cost
ST:STUDY_SUMMARY                 	society at large. Criteria for MDD diagnosis and treatment are based on various
ST:STUDY_SUMMARY                 	and symptoms not always fitting into strict diagnostic categories such as
ST:STUDY_SUMMARY                 	Despite various known risk factors (such as family history, age, and gender),
ST:STUDY_SUMMARY                 	markers supporting diagnosis or prediction of MDD are unavailable. We have
ST:STUDY_SUMMARY                 	cerebrospinal fluid (CSF) and peripheral blood of more than 600 subjects from
ST:STUDY_SUMMARY                 	general population. For each of the participants we also obtained biometric
ST:STUDY_SUMMARY                 	as well as behavioral trait measures. One of the measures is the Beck
ST:STUDY_SUMMARY                 	Inventory (BDI), a well-established questionnaire for measuring severity of
ST:STUDY_SUMMARY                 	Based on the BDI, roughly 5% of participants suffer from severe depressive
ST:STUDY_SUMMARY                 	while most of these subjects are not under treatment or receiving any
ST:STUDY_SUMMARY                 	for depression In the current investigation, untargeted analysis of primary
ST:STUDY_SUMMARY                 	was conducted on age and gender matched human cerebrospinal fluid (CSF) and
ST:STUDY_SUMMARY                 	from subjects suffering with MDD ( n=50) and control subjects (n=50).
ST:STUDY_SUMMARY                 	were diagnosed as having MDD based on the Beck Depression Inventory.The primary
ST:STUDY_SUMMARY                 	of this study were to 1) identify metabolites which discriminate between
ST:STUDY_SUMMARY                 	with and without depression symptoms in the CSF and plasma and 2) how changes
ST:STUDY_SUMMARY                 	between CSF and plasma. 
ST:INSTITUTE                     	University of California, Davis
ST:DEPARTMENT                    	Genome and Biomedical Sciences Facility
ST:LABORATORY                    	WCMC Metabolomics Core
ST:LAST_NAME                     	Fiehn
ST:FIRST_NAME                    	Oliver
ST:ADDRESS                       	1315 Genome and Biomedical Sciences Facility451 Health Sciences DriveDavis, CA
ST:EMAIL                         	ofiehn@ucdavis.edu
ST:PHONE                         	(530) 754-8258
ST:NUM_GROUPS                    	3
ST:TOTAL_SUBJECTS                	105
ST:STUDY_COMMENTS                	2014-03-03 13:37:37.766
#SUBJECT
SU:SUBJECT_TYPE                  	CSF
SU:SUBJECT_SPECIES               	Homo sapiens
SU:TAXONOMY_ID                   	9606
SU:SPECIES_GROUP                 	Human
#SUBJECT_SAMPLE_FACTORS:         	SUBJECT(optional)[tab]SAMPLE[tab]FACTORS(NAME:VALUE pairs separated by |)[tab]Additional sample data
SUBJECT_SAMPLE_FACTORS           	CSF_59	140317ajlsa07_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_89	140317ajlsa12_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_85	140317ajlsa14_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_81	140317ajlsa16_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_58	140317ajlsa17_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_96	140317ajlsa19_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_51	140317ajlsa21_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_62	140317ajlsa22_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_80	140317ajlsa25_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_66	140317ajlsa26_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_91	140317ajlsa27_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_77	140317ajlsa29_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_92	140317ajlsa30_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_78	140317ajlsa34_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_71	140317ajlsa35_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_76	140317ajlsa36_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_84	140317ajlsa37_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_55	140317ajlsa39_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_65	140317ajlsa43_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_95	140317ajlsa45_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_73	140317ajlsa46_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_75	140317ajlsa47_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_56	140317ajlsa48_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_60	140318ajlsa02_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_67	140318ajlsa04_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_94	140318ajlsa07_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_54	140318ajlsa09_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_53	140318ajlsa10_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_68	140318ajlsa11_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_99	140318ajlsa12_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_64	140318ajlsa15_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_72	140318ajlsa17_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_87	140318ajlsa22_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_79	140318ajlsa25_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_90	140318ajlsa26_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_63	140318ajlsa29_1	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_88	140318ajlsa35_4	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_74	140318ajlsa39_4	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_70	140318ajlsa40_4	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_82	140318ajlsa42_3	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_83	140318ajlsa43_3	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_86	140318ajlsa45_3	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_100	140318ajlsa46_3	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_97	140318ajlsa50_3	Source:Group 2 - Score 50	
SUBJECT_SAMPLE_FACTORS           	CSF_57	140319ajlsa02_2	Source:Group 2 - Score 50	
#COLLECTION
CO:COLLECTION_SUMMARY            	-
#TREATMENT
TR:TREATMENT_SUMMARY             	-
#SAMPLEPREP
SP:SAMPLEPREP_SUMMARY            	-
SP:SAMPLEPREP_PROTOCOL_FILENAME  	CSF_Extraction_Protocol_Primary_Metabolites.docx
SP:SAMPLE_SPIKING                	FAMEs
#CHROMATOGRAPHY
CH:CHROMATOGRAPHY_TYPE           	-
CH:INSTRUMENT_NAME               	Agilent 6890 GC
CH:COLUMN_NAME                   	Restek Corporation Rtx-5Sil MS
CH:METHODS_FILENAME              	Data_Dictionary_Fiehn_laboratory_GCTOF_MS_primary_metabolism_10-15-2013_general.pdf
CH:COLUMN_PRESSURE               	7.7 PSI (initial condition)
CH:COLUMN_TEMPERATURE            	50 - 330C
CH:FLOW_RATE                     	1 ml/min
CH:INJECTION_TEMPERATURE         	50C ramped to 250C by 12C/s
CH:SAMPLE_INJECTION              	0.5l
CH:OVEN_TEMPERATURE              	50C for 1 min, then ramped at 20C/min to 330C, held constant for 5 min
CH:TRANSFERLINE_TEMPERATURE      	230C
CH:WASHING_BUFFER                	Ethyl Acetate
CH:SAMPLE_LOOP_SIZE              	30 m length x 0.25 mm internal diameter
CH:RANDOMIZATION_ORDER           	Excel generated
#ANALYSIS
AN:ANALYSIS_TYPE                 	MS
AN:LABORATORY_NAME               	WCMC Metabolomics Core
AN:ACQUISITION_PARAMETERS_FILE   	Data_Dictionary_Fiehn_laboratory_GCTOF_MS_primary_metabolism_10-15-2013_general.pdf
AN:SOFTWARE_VERSION              	ChromaTOF
AN:OPERATOR_NAME                 	Joyce Lopez
AN:PROCESSING_PARAMETERS_FILE    	Data_Dictionary_Fiehn_laboratory_GCTOF_MS_primary_metabolism_10-15-2013_general.pdf
AN:DETECTOR_TYPE                 	TOF
AN:DATA_FORMAT                   	.peg, .txt, .cdf
#MS
MS:INSTRUMENT_NAME               	Leco GC-TOF
MS:INSTRUMENT_TYPE               	GC-TOF
MS:MS_TYPE                       	EI
MS:ION_MODE                      	POSITIVE
MS:ION_SOURCE_TEMPERATURE        	250°C
MS:IONIZATION_ENERGY             	70eV
MS:MASS_ACCURACY                 	Nominal
MS:SOURCE_TEMPERATURE            	250°C
MS:SCANNING_RANGE                	80-500 Da
#MS_METABOLITE_DATA
MS_METABOLITE_DATA:UNITS	Peak area
MS_METABOLITE_DATA_START
Samples	140317ajlsa01_1	140317ajlsa04_1	140317ajlsa08_1	140317ajlsa09_1	140317ajlsa10_1	140317ajlsa11_1	140317ajlsa13_1	140317ajlsa18_1	140317ajlsa20_1	140317ajlsa23_1	140317ajlsa24_1	140317ajlsa28_1	140317ajlsa31_1	140317ajlsa32_1	140317ajlsa33_1	140317ajlsa38_1	140317ajlsa41_1	140317ajlsa42_1	140317ajlsa49_1	140317ajlsa50_1	140318ajlsa01_2	140318ajlsa03_1	140318ajlsa06_1	140318ajlsa08_1	140318ajlsa13_1	140318ajlsa14_1	140318ajlsa16_1	140318ajlsa20_1	140318ajlsa21_1	140318ajlsa24_1	140318ajlsa27_1	140318ajlsa28_1	140318ajlsa30_1	140318ajlsa31_4	140318ajlsa32_4	140318ajlsa33_4	140318ajlsa34_4	140318ajlsa37_4	140318ajlsa41_3	140318ajlsa44_3	140318ajlsa47_3	140318ajlsa48_3	140318ajlsa49_3	140319ajlsa01_2	140319ajlsa03_2	140319ajlsa04_2	140319ajlsa05_2	140317ajlsa02_1	140317ajlsa03_1	140317ajlsa05_1	140317ajlsa06_1	140317ajlsa07_1	140317ajlsa12_1	140317ajlsa14_1	140317ajlsa16_1	140317ajlsa17_1	140317ajlsa19_1	140317ajlsa21_1	140317ajlsa22_1	140317ajlsa25_1	140317ajlsa26_1	140317ajlsa27_1	140317ajlsa29_1	140317ajlsa30_1	140317ajlsa34_1	140317ajlsa36_1	140317ajlsa39_1	140317ajlsa43_1	140317ajlsa45_1	140317ajlsa46_1	140317ajlsa47_1	140317ajlsa48_1	140318ajlsa02_1	140318ajlsa04_1	140318ajlsa07_1	140318ajlsa09_1	140318ajlsa10_1	140318ajlsa11_1	140318ajlsa12_1	140318ajlsa15_1	140318ajlsa17_1	140318ajlsa22_1	140318ajlsa25_1	140318ajlsa26_1	140318ajlsa29_1	140318ajlsa35_4	140318ajlsa39_4	140318ajlsa40_4	140318ajlsa42_3	140318ajlsa43_3	140318ajlsa45_3	140318ajlsa46_3	140318ajlsa50_3	140319ajlsa02_2
